Date,SO2 µg/m3,Nox µg/m3,RSPM µg/m3,SPM,CO2 µg/m3,AQI,Location
31-08-2010,19,18,34,,,34,MPCB-KR
09-01-2010 00:00,15,21,48,,,48,MPCB-KR
09-02-2010 00:00,17,14,46,,,46,MPCB-KR
09-03-2010 00:00,12,15,55,,,55,MPCB-KR
09-04-2010 00:00,14,11,59,,,59,MPCB-KR
09-05-2010 00:00,16,10,40,,,40,MPCB-KR
09-06-2010 00:00,16,13,46,,,46,MPCB-KR
09-07-2010 00:00,14,12,50,,,50,MPCB-KR
09-08-2010 00:00,16,15,38,,,38,MPCB-KR
09-09-2010 00:00,15,17,50,,,50,MPCB-KR
09-10-2010 00:00,12,17,74,,,74,MPCB-KR
09-11-2010 00:00,14,12,64,,,64,MPCB-KR
09-12-2010 00:00,14,10,67,,,67,MPCB-KR
13-09-2010,16,13,67,,,67,MPCB-KR
14-09-2010,16,11,50,,,50,MPCB-KR
15-09-2010,15,11,56,,,56,MPCB-KR
16-09-2010,13,12,60,,,60,MPCB-KR
17-09-2010,16,12,66,,,66,MPCB-KR
18-09-2010,14,13,85,,,85,MPCB-KR
19-09-2010,15,12,92,,,92,MPCB-KR
20-09-2010,14,13,78,,,78,MPCB-KR
21-09-2010,17,17,78,,,78,MPCB-KR
22-09-2010,15,11,73,,,73,MPCB-KR
23-09-2010,16,15,82,,,82,MPCB-KR
24-09-2010,16,19,102,,,101,MPCB-KR
25-09-2010,16,15,82,,,82,MPCB-KR
26-09-2010,14,17,86,,,86,MPCB-KR
27-09-2010,18,23,77,,,77,MPCB-KR
28-09-2010,19,24,77,,,77,MPCB-KR
29-09-2010,17,21,77,,,77,MPCB-KR
30-09-2010,19,24,100,,,100,MPCB-KR
10-01-2010 00:00,20,28,136,,,124,MPCB-KR
10-02-2010 00:00,18,26,132,,,121,MPCB-KR
10-03-2010 00:00,18,24,128,,,119,MPCB-KR
10-04-2010 00:00,17,19,74,,,74,MPCB-KR
10-05-2010 00:00,17,17,55,,,55,MPCB-KR
10-06-2010 00:00,18,53,104,,,103,MPCB-KR
10-07-2010 00:00,17,17,120,,,113,MPCB-KR
10-08-2010 00:00,17,17,121,,,114,MPCB-KR
10-09-2010 00:00,16,14,117,,,111,MPCB-KR
10-10-2010 00:00,15,10,77,,,77,MPCB-KR
10-11-2010 00:00,16,12,67,,,67,MPCB-KR
10-12-2010 00:00,14,14,55,,,55,MPCB-KR
13-10-2010,16,18,81,,,81,MPCB-KR
14-10-2010,16,22,86,,,86,MPCB-KR
15-10-2010,16,14,89,,,89,MPCB-KR
16-10-2010,16,15,115,,,110,MPCB-KR
17-10-2010,17,11,84,,,84,MPCB-KR
21-10-2010,16,12,53,,,53,MPCB-KR
22-10-2010,17,14,59,,,59,MPCB-KR
23-10-2010,17,18,90,,,90,MPCB-KR
24-10-2010,16,14,98,,,98,MPCB-KR
25-10-2010,20,24,138,,,125,MPCB-KR
26-10-2010,21,27,142,,,128,MPCB-KR
27-10-2010,24,37,174,,,149,MPCB-KR
28-10-2010,17,37,192,,,161,MPCB-KR
29-10-2010,8,34,186,,,157,MPCB-KR
30-10-2010,10,47,201,,,167,MPCB-KR
31-10-2010,14,43,192,,,161,MPCB-KR
11-01-2010 00:00,26,46,187,,,158,MPCB-KR
11-02-2010 00:00,19,38,187,,,158,MPCB-KR
11-03-2010 00:00,14,27,117,,,111,MPCB-KR
11-04-2010 00:00,8,27,123,,,115,MPCB-KR
11-05-2010 00:00,BDL - 3,21,123,,,115,MPCB-KR
11-06-2010 00:00,BDL - 3,22,163,,,142,MPCB-KR
11-07-2010 00:00,8,27,153,,,135,MPCB-KR
11-08-2010 00:00,7,33,161,,,141,MPCB-KR
11-09-2010 00:00,4,27,74,,,74,MPCB-KR
11-10-2010 00:00,6,36,129,,,119,MPCB-KR
11-11-2010 00:00,BDL - 2,20,84,,,84,MPCB-KR
11-12-2010 00:00,BDL - 1,13,50,,,50,MPCB-KR
13-11-2010,BDL - 2,19,73,,,73,MPCB-KR
14-11-2010,BDL - 2,21,66,,,66,MPCB-KR
15-11-2010,BDL - 3,30,96,,,96,MPCB-KR
16-11-2010,5,34,95,,,95,MPCB-KR
17-11-2010,6,36,126,,,117,MPCB-KR
18-11-2010,11,38,113,,,109,MPCB-KR
19-11-2010,BDL - 3,24,83,,,83,MPCB-KR
20-11-2010,BDL - 2,22,86,,,86,MPCB-KR
21-11-2010,BDL - 2,16,79,,,79,MPCB-KR
22-11-2010,4,27,81,,,81,MPCB-KR
23-11-2010,BDL - 3,24,80,,,80,MPCB-KR
24-11-2010,BDL - 3,21,65,,,65,MPCB-KR
26-11-2010,6,34,142,,,128,MPCB-KR
27-11-2010,7,30,139,,,126,MPCB-KR
28-11-2010,12,34,128,,,119,MPCB-KR
29-11-2010,9,41,140,,,127,MPCB-KR
30-11-2010,15,48,185,,,157,MPCB-KR
12-01-2010 00:00,12,38,159,,,139,MPCB-KR
12-02-2010 00:00,7,55,169,,,146,MPCB-KR
12-03-2010 00:00,9,54,196,,,164,MPCB-KR
12-04-2010 00:00,16,47,191,,,161,MPCB-KR
12-05-2010 00:00,17,40,175,,,150,MPCB-KR
12-06-2010 00:00,15,45,165,,,143,MPCB-KR
12-07-2010 00:00,26,69,209,,,173,MPCB-KR
12-08-2010 00:00,11,47,198,,,165,MPCB-KR
12-09-2010 00:00,10,34,135,,,123,MPCB-KR
12-10-2010 00:00,BDL - 3,26,129,,,119,MPCB-KR
12-11-2010 00:00,BDL - 2,21,123,,,115,MPCB-KR
12-12-2010 00:00,BDL - 1,16,116,,,111,MPCB-KR
13-12-2010,BDL - 3,28,134,,,123,MPCB-KR
14-12-2010,10,51,201,,,167,MPCB-KR
15-12-2010,12,61,235,,,190,MPCB-KR
16-12-2010,12,62,231,,,187,MPCB-KR
17-12-2010,14,63,231,,,187,MPCB-KR
18-12-2010,17,72,259,,,209,MPCB-KR
19-12-2010,19,76,237,,,191,MPCB-KR
20-12-2010,27,86,264,,,214,MPCB-KR
21-12-2010,19,74,270,,,220,MPCB-KR
22-12-2010,10,51,182,,,155,MPCB-KR
23-12-2010,6,39,135,,,123,MPCB-KR
24-12-2010,15,62,207,,,171,MPCB-KR
25-12-2010,14,53,192,,,161,MPCB-KR
26-12-2010,11,41,158,,,139,MPCB-KR
27-12-2010,12,51,182,,,155,MPCB-KR
28-12-2010,65,128,372,,,328,MPCB-KR
29-12-2010,13,51,182,,,155,MPCB-KR
30-12-2010,6,31,166,,,144,MPCB-KR
01-03-2011 00:00,21,62,227,,,185,MPCB-KR
01-04-2011 00:00,15,59,230,,,187,MPCB-KR
01-05-2011 00:00,14,54,239,,,193,MPCB-KR
01-06-2011 00:00,12,56,192,,,161,MPCB-KR
01-07-2011 00:00,25,88,258,,,208,MPCB-KR
01-08-2011 00:00,18,66,267,,,217,MPCB-KR
01-09-2011 00:00,15,56,216,,,177,MPCB-KR
01-10-2011 00:00,14,60,233,,,189,MPCB-KR
01-11-2011 00:00,14,70,255,,,205,MPCB-KR
01-12-2011 00:00,17,72,236,,,191,MPCB-KR
14-01-2011,10,48,209,,,173,MPCB-KR
15-01-2011,12,51,190,,,160,MPCB-KR
16-01-2011,13,50,193,,,162,MPCB-KR
17-01-2011,15,61,231,,,187,MPCB-KR
18-01-2011,11,54,211,,,174,MPCB-KR
19-01-2011,10,54,189,,,159,MPCB-KR
20-01-2011,13,73,237,,,191,MPCB-KR
21-01-2011,14,56,256,,,206,MPCB-KR
22-01-2011,18,65,238,,,192,MPCB-KR
23-01-2011,18,66,248,,,199,MPCB-KR
24-01-2011,17,67,239,,,193,MPCB-KR
25-01-2011,15,63,234,,,189,MPCB-KR
26-01-2011,14,60,237,,,191,MPCB-KR
27-01-2011,14,119,208,,,172,MPCB-KR
28-01-2011,5,139,184,,,159,MPCB-KR
29-01-2011,7,91,189,,,159,MPCB-KR
30-01-2011,10,72,189,,,159,MPCB-KR
31-01-2011,15,108,232,,,188,MPCB-KR
02-01-2011 00:00,15,98,219,,,179,MPCB-KR
02-02-2011 00:00,17,106,238,,,192,MPCB-KR
02-03-2011 00:00,18,106,284,,,234,MPCB-KR
02-04-2011 00:00,15,89,241,,,194,MPCB-KR
02-05-2011 00:00,19,90,221,,,181,MPCB-KR
02-06-2011 00:00,16,74,185,,,157,MPCB-KR
02-07-2011 00:00,11,62,166,,,144,MPCB-KR
02-08-2011 00:00,13,62,200,,,167,MPCB-KR
02-09-2011 00:00,14,68,200,,,167,MPCB-KR
02-10-2011 00:00,15,71,200,,,167,MPCB-KR
02-11-2011 00:00,17,76,222,,,181,MPCB-KR
02-12-2011 00:00,13,64,261,,,211,MPCB-KR
13-02-2011,12,47,186,,,157,MPCB-KR
14-02-2011,11,53,176,,,151,MPCB-KR
15-02-2011,8,44,163,,,142,MPCB-KR
16-02-2011,4,43,113,,,109,MPCB-KR
17-02-2011,6,58,127,,,118,MPCB-KR
18-02-2011,9,50,147,,,131,MPCB-KR
19-02-2011,10,49,156,,,137,MPCB-KR
20-02-2011,11,44,167,,,145,MPCB-KR
21-02-2011,18,98,213,,,175,MPCB-KR
22-02-2011,14,78,205,,,170,MPCB-KR
23-02-2011,13,56,180,,,153,MPCB-KR
24-02-2011,8,42,149,,,133,MPCB-KR
25-02-2011,9,49,129,,,119,MPCB-KR
26-02-2011,9,53,174,,,149,MPCB-KR
27-02-2011,14,65,194,,,163,MPCB-KR
28-02-2011,13,62,160,,,140,MPCB-KR
03-01-2011 00:00,8,58,176,,,151,MPCB-KR
03-02-2011 00:00,12,59,175,,,150,MPCB-KR
03-03-2011 00:00,13,49,186,,,157,MPCB-KR
03-04-2011 00:00,11,87,157,,,138,MPCB-KR
03-05-2011 00:00,13,68,184,,,156,MPCB-KR
03-06-2011 00:00,19,72,221,,,181,MPCB-KR
03-07-2011 00:00,14,61,189,,,159,MPCB-KR
03-08-2011 00:00,14,60,184,,,156,MPCB-KR
03-09-2011 00:00,11,91,178,,,152,MPCB-KR
03-10-2011 00:00,12,68,162,,,141,MPCB-KR
03-11-2011 00:00,18,84,214,,,176,MPCB-KR
03-12-2011 00:00,18,90,226,,,184,MPCB-KR
13-03-2011,18,71,204,,,169,MPCB-KR
14-03-2011,17,74,190,,,160,MPCB-KR
15-03-2011,19,90,233,,,189,MPCB-KR
16-03-2011,24,102,228,,,185,MPCB-KR
17-03-2011,21,96,255,,,205,MPCB-KR
18-03-2011,15,60,208,,,172,MPCB-KR
19-03-2011,13,50,178,,,152,MPCB-KR
20-03-2011,11,42,164,,,143,MPCB-KR
21-03-2011,10,50,156,,,137,MPCB-KR
22-03-2011,10,46,151,,,134,MPCB-KR
23-03-2011,11,49,140,,,127,MPCB-KR
24-03-2011,12,48,132,,,121,MPCB-KR
25-03-2011,11,47,141,,,127,MPCB-KR
26-03-2011,13,56,169,,,146,MPCB-KR
27-03-2011,11,54,182,,,155,MPCB-KR
28-03-2011,12,51,174,,,149,MPCB-KR
29-03-2011,13,59,160,,,140,MPCB-KR
30-03-2011,11,57,169,,,146,MPCB-KR
31-03-2011,15,79,209,,,173,MPCB-KR
04-01-2011 00:00,7,49,174,,,149,MPCB-KR
04-02-2011 00:00,7,56,172,,,148,MPCB-KR
04-03-2011 00:00,7,51,187,,,158,MPCB-KR
04-04-2011 00:00,8,53,134,,,123,MPCB-KR
04-05-2011 00:00,10,53,138,,,125,MPCB-KR
04-06-2011 00:00,8,49,141,,,127,MPCB-KR
04-07-2011 00:00,7,49,126,,,117,MPCB-KR
04-08-2011 00:00,10,50,162,,,141,MPCB-KR
04-09-2011 00:00,10,47,154,,,136,MPCB-KR
04-10-2011 00:00,10,47,180,,,153,MPCB-KR
04-11-2011 00:00,6,48,159,,,139,MPCB-KR
04-12-2011 00:00,7,48,137,,,125,MPCB-KR
14-04-2011,8,50,156,,,137,MPCB-KR
15-04-2011,6,45,134,,,123,MPCB-KR
16-04-2011,5,45,153,,,135,MPCB-KR
17-04-2011,5,44,145,,,130,MPCB-KR
18-04-2011,5,44,148,,,132,MPCB-KR
19-04-2011,7,44,215,,,177,MPCB-KR
20-04-2011,7,45,186,,,157,MPCB-KR
21-04-2011,8,46,175,,,150,MPCB-KR
22-04-2011,9,42,169,,,146,MPCB-KR
23-04-2011,7,45,176,,,151,MPCB-KR
24-04-2011,6,45,144,,,129,MPCB-KR
25-04-2011,6,48,135,,,123,MPCB-KR
26-04-2011,8,51,165,,,143,MPCB-KR
27-04-2011,9,46,163,,,142,MPCB-KR
28-04-2011,7,43,172,,,148,MPCB-KR
29-04-2011,6,42,147,,,131,MPCB-KR
30-04-2011,9,45,162,,,141,MPCB-KR
05-01-2011 00:00,6,42,147,,,131,MPCB-KR
05-02-2011 00:00,6,42,122,,,115,MPCB-KR
05-03-2011 00:00,8,42,114,,,109,MPCB-KR
05-04-2011 00:00,10,41,100,,,100,MPCB-KR
05-05-2011 00:00,11,45,110,,,107,MPCB-KR
05-07-2011 00:00,5,41,259,,,209,MPCB-KR
05-08-2011 00:00,5,41,202,,,168,MPCB-KR
05-09-2011 00:00,5,40,200,,,167,MPCB-KR
05-10-2011 00:00,7,42,205,,,170,MPCB-KR
05-11-2011 00:00,7,38,185,,,157,MPCB-KR
05-12-2011 00:00,6,31,129,,,119,MPCB-KR
13-05-2011,5,BDL - NA,100,,,100,MPCB-KR
14-05-2011,4,BDL - NA,127,,,118,MPCB-KR
15-05-2011,5,BDL - NA,121,,,114,MPCB-KR
16-05-2011,7,BDL - NA,152,,,135,MPCB-KR
17-05-2011,6,BDL - NA,128,,,119,MPCB-KR
18-05-2011,7,BDL - NA,118,,,112,MPCB-KR
19-05-2011,5,BDL - NA,113,,,109,MPCB-KR
20-05-2011,4,BDL - NA,119,,,113,MPCB-KR
21-05-2011,4,BDL - NA,123,,,115,MPCB-KR
22-05-2011,4,BDL - NA,87,,,87,MPCB-KR
23-05-2011,4,BDL - NA,87,,,87,MPCB-KR
24-05-2011,BDL - 3,BDL - NA,95,,,95,MPCB-KR
25-05-2011,4,BDL - NA,91,,,91,MPCB-KR
26-05-2011,4,BDL - NA,97,,,97,MPCB-KR
27-05-2011,4,BDL - NA,105,,,103,MPCB-KR
28-05-2011,4,BDL - NA,105,,,103,MPCB-KR
29-05-2011,4,BDL - NA,79,,,79,MPCB-KR
30-05-2011,BDL - 3,BDL - NA,82,,,82,MPCB-KR
31-05-2011,4,BDL - NA,62,,,62,MPCB-KR
06-01-2011 00:00,4,BDL - NA,54,,,54,MPCB-KR
06-02-2011 00:00,4,BDL - NA,53,,,53,MPCB-KR
06-03-2011 00:00,5,BDL - NA,71,,,71,MPCB-KR
06-04-2011 00:00,6,BDL - NA,64,,,64,MPCB-KR
06-05-2011 00:00,7,BDL - NA,83,,,83,MPCB-KR
06-06-2011 00:00,5,BDL - NA,64,,,64,MPCB-KR
06-07-2011 00:00,4,BDL - NA,44,,,44,MPCB-KR
06-08-2011 00:00,4,BDL - NA,54,,,54,MPCB-KR
06-11-2011 00:00,5,65,83,,,83,MPCB-KR
06-12-2011 00:00,5,55,58,,,69,MPCB-KR
13-06-2011,5,57,63,,,71,MPCB-KR
14-06-2011,5,47,67,,,67,MPCB-KR
15-06-2011,4,50,89,,,89,MPCB-KR
16-06-2011,4,50,65,,,65,MPCB-KR
17-06-2011,5,49,72,,,72,MPCB-KR
18-06-2011,4,43,152,,,135,MPCB-KR
19-06-2011,4,41,109,,,106,MPCB-KR
20-06-2011,5,46,122,,,115,MPCB-KR
21-06-2011,5,42,114,,,109,MPCB-KR
22-06-2011,4,42,103,,,102,MPCB-KR
23-06-2011,4,43,114,,,109,MPCB-KR
24-06-2011,4,43,100,,,100,MPCB-KR
25-06-2011,4,39,104,,,103,MPCB-KR
26-06-2011,4,43,88,,,88,MPCB-KR
27-06-2011,5,43,82,,,82,MPCB-KR
28-06-2011,5,42,80,,,80,MPCB-KR
29-06-2011,5,45,99,,,99,MPCB-KR
30-06-2011,5,47,98,,,98,MPCB-KR
07-01-2011 00:00,5,46,80,,,80,MPCB-KR
07-02-2011 00:00,5,49,75,,,75,MPCB-KR
07-03-2011 00:00,5,49,67,,,67,MPCB-KR
07-04-2011 00:00,5,49,145,,,130,MPCB-KR
07-05-2011 00:00,5,43,194,,,163,MPCB-KR
07-06-2011 00:00,5,50,159,,,139,MPCB-KR
07-07-2011 00:00,5,47,93,,,93,MPCB-KR
07-08-2011 00:00,5,48,51,,,60,MPCB-KR
07-09-2011 00:00,5,49,48,,,61,MPCB-KR
07-10-2011 00:00,5,44,55,,,55,MPCB-KR
07-11-2011 00:00,5,40,74,,,74,MPCB-KR
07-12-2011 00:00,5,42,63,,,63,MPCB-KR
13-07-2011,5,46,51,,,58,MPCB-KR
14-07-2011,5,50,54,,,63,MPCB-KR
15-07-2011,6,48,55,,,60,MPCB-KR
16-07-2011,6,48,47,,,60,MPCB-KR
17-07-2011,5,42,30,,,53,MPCB-KR
18-07-2011,6,52,38,,,65,MPCB-KR
19-07-2011,6,57,28,,,71,MPCB-KR
20-07-2011,5,45,71,,,71,MPCB-KR
21-07-2011,5,39,89,,,89,MPCB-KR
22-07-2011,5,42,82,,,82,MPCB-KR
23-07-2011,5,45,92,,,92,MPCB-KR
24-07-2011,5,44,91,,,91,MPCB-KR
25-07-2011,5,46,73,,,73,MPCB-KR
26-07-2011,6,51,63,,,64,MPCB-KR
27-07-2011,5,43,41,,,54,MPCB-KR
28-07-2011,5,43,58,,,58,MPCB-KR
29-07-2011,5,45,50,,,56,MPCB-KR
30-07-2011,5,42,41,,,53,MPCB-KR
31-07-2011,5,40,33,,,50,MPCB-KR
08-01-2011 00:00,6,51,35,,,64,MPCB-KR
08-02-2011 00:00,6,52,47,,,65,MPCB-KR
08-03-2011 00:00,6,49,54,,,61,MPCB-KR
08-04-2011 00:00,6,49,54,,,61,MPCB-KR
08-05-2011 00:00,6,57,53,,,71,MPCB-KR
08-06-2011 00:00,5,45,73,,,73,MPCB-KR
08-07-2011 00:00,5,44,71,,,71,MPCB-KR
08-08-2011 00:00,5,47,71,,,71,MPCB-KR
08-09-2011 00:00,5,48,73,,,73,MPCB-KR
08-10-2011 00:00,5,49,65,,,65,MPCB-KR
08-11-2011 00:00,5,46,78,,,78,MPCB-KR
08-12-2011 00:00,5,49,65,,,65,MPCB-KR
13-08-2011,5,49,57,,,61,MPCB-KR
14-08-2011,5,47,65,,,65,MPCB-KR
15-08-2011,5,43,72,,,72,MPCB-KR
16-08-2011,5,48,71,,,71,MPCB-KR
17-08-2011,5,51,72,,,72,MPCB-KR
18-08-2011,5,47,72,,,72,MPCB-KR
19-08-2011,5,43,61,,,61,MPCB-KR
20-08-2011,4,50,81,,,81,MPCB-KR
21-08-2011,5,42,67,,,67,MPCB-KR
22-08-2011,5,44,64,,,64,MPCB-KR
23-08-2011,5,44,60,,,60,MPCB-KR
24-08-2011,5,48,55,,,60,MPCB-KR
25-08-2011,5,52,59,,,65,MPCB-KR
26-08-2011,5,52,63,,,65,MPCB-KR
27-08-2011,5,55,28,,,69,MPCB-KR
28-08-2011,5,47,27,,,59,MPCB-KR
29-08-2011,6,60,32,,,75,MPCB-KR
30-08-2011,6,59,43,,,74,MPCB-KR
31-08-2011,5,53,55,,,66,MPCB-KR
09-01-2011 00:00,5,44,30,,,55,MPCB-KR
09-02-2011 00:00,6,52,39,,,65,MPCB-KR
09-03-2011 00:00,6,60,26,,,75,MPCB-KR
09-04-2011 00:00,5,46,35,,,58,MPCB-KR
09-05-2011 00:00,5,61,47,,,76,MPCB-KR
09-06-2011 00:00,6,56,41,,,70,MPCB-KR
09-07-2011 00:00,6,60,58,,,75,MPCB-KR
09-08-2011 00:00,5,49,83,,,83,MPCB-KR
09-09-2011 00:00,5,51,89,,,89,MPCB-KR
09-10-2011 00:00,5,53,78,,,78,MPCB-KR
09-11-2011 00:00,5,47,52,,,59,MPCB-KR
09-12-2011 00:00,5,48,72,,,72,MPCB-KR
13-09-2011,6,53,88,,,88,MPCB-KR
19-09-2011,5,51,90,,,90,MPCB-KR
20-09-2011,6,55,77,,,77,MPCB-KR
21-09-2011,5,50,82,,,82,MPCB-KR
22-09-2011,6,58,98,,,98,MPCB-KR
23-09-2011,6,53,88,,,88,MPCB-KR
24-09-2011,6,51,85,,,85,MPCB-KR
25-09-2011,5,44,63,,,63,MPCB-KR
26-09-2011,5,49,88,,,88,MPCB-KR
27-09-2011,6,50,105,,,103,MPCB-KR
28-09-2011,6,57,108,,,105,MPCB-KR
29-09-2011,8,81,96,,,101,MPCB-KR
30-09-2011,9,90,131,,,121,MPCB-KR
10-01-2011 00:00,7,75,119,,,113,MPCB-KR
10-02-2011 00:00,7,68,91,,,91,MPCB-KR
10-03-2011 00:00,6,59,80,,,80,MPCB-KR
10-04-2011 00:00,8,62,74,,,78,MPCB-KR
10-05-2011 00:00,8,74,97,,,97,MPCB-KR
10-06-2011 00:00,6,61,86,,,86,MPCB-KR
10-07-2011 00:00,7,68,101,,,101,MPCB-KR
10-08-2011 00:00,7,67,93,,,93,MPCB-KR
10-09-2011 00:00,7,63,107,,,105,MPCB-KR
10-10-2011 00:00,9,93,150,,,133,MPCB-KR
10-11-2011 00:00,8,78,121,,,114,MPCB-KR
10-12-2011 00:00,9,87,82,,,107,MPCB-KR
13-10-2011,9,92,95,,,112,MPCB-KR
14-10-2011,8,68,87,,,87,MPCB-KR
15-10-2011,8,75,81,,,94,MPCB-KR
16-10-2011,8,73,97,,,97,MPCB-KR
17-10-2011,8,82,113,,,109,MPCB-KR
18-10-2011,9,92,136,,,124,MPCB-KR
19-10-2011,8,77,120,,,113,MPCB-KR
20-10-2011,9,84,134,,,123,MPCB-KR
21-10-2011,9,72,104,,,103,MPCB-KR
22-10-2011,14,103,125,,,123,MPCB-KR
23-10-2011,13,85,124,,,116,MPCB-KR
24-10-2011,20,131,169,,,151,MPCB-KR
25-10-2011,25,168,211,,,188,MPCB-KR
26-10-2011,54,142,225,,,183,MPCB-KR
27-10-2011,29,104,195,,,163,MPCB-KR
28-10-2011,24,115,193,,,162,MPCB-KR
29-10-2011,18,78,125,,,117,MPCB-KR
30-10-2011,13,88,133,,,122,MPCB-KR
31-10-2011,17,101,155,,,137,MPCB-KR
11-01-2011 00:00,18,115,154,,,136,MPCB-KR
11-02-2011 00:00,21,119,150,,,139,MPCB-KR
11-03-2011 00:00,24,140,168,,,160,MPCB-KR
11-04-2011 00:00,24,135,170,,,155,MPCB-KR
11-05-2011 00:00,24,137,170,,,157,MPCB-KR
11-06-2011 00:00,20,104,148,,,132,MPCB-KR
11-07-2011 00:00,23,110,141,,,130,MPCB-KR
11-08-2011 00:00,28,109,138,,,129,MPCB-KR
11-09-2011 00:00,29,114,146,,,134,MPCB-KR
11-10-2011 00:00,25,113,171,,,147,MPCB-KR
11-11-2011 00:00,17,112,143,,,132,MPCB-KR
11-12-2011 00:00,16,118,140,,,138,MPCB-KR
13-11-2011,19,110,156,,,137,MPCB-KR
14-11-2011,15,139,166,,,159,MPCB-KR
15-11-2011,15,132,167,,,152,MPCB-KR
16-11-2011,BDL - NA,141,161,,,161,MPCB-KR
17-11-2011,BDL - NA,116,186,,,157,MPCB-KR
18-11-2011,BDL - NA,108,126,,,128,MPCB-KR
19-11-2011,BDL - NA,185,187,,,205,MPCB-KR
20-11-2011,BDL - NA,182,176,,,202,MPCB-KR
21-11-2011,32,188,177,,,208,MPCB-KR
22-11-2011,22,198,184,,,218,MPCB-KR
24-11-2011,26,187,188,,,207,MPCB-KR
25-11-2011,21,169,188,,,189,MPCB-KR
26-11-2011,15,153,171,,,173,MPCB-KR
27-11-2011,12,96,92,,,116,MPCB-KR
28-11-2011,11,97,83,,,117,MPCB-KR
29-11-2011,14,124,104,,,144,MPCB-KR
30-11-2011,13,119,154,,,139,MPCB-KR
12-01-2011 00:00,11,113,161,,,141,MPCB-KR
12-02-2011 00:00,11,109,177,,,151,MPCB-KR
12-03-2011 00:00,14,24,219,,,179,MPCB-KR
12-04-2011 00:00,14,103,177,,,151,MPCB-KR
12-05-2011 00:00,13,106,170,,,147,MPCB-KR
12-06-2011 00:00,15,95,194,,,163,MPCB-KR
12-07-2011 00:00,22,120,209,,,173,MPCB-KR
12-08-2011 00:00,19,119,203,,,169,MPCB-KR
12-09-2011 00:00,25,116,213,,,175,MPCB-KR
12-10-2011 00:00,19,120,203,,,169,MPCB-KR
12-11-2011 00:00,19,107,155,,,137,MPCB-KR
12-12-2011 00:00,26,121,207,,,171,MPCB-KR
13-12-2011,17,115,182,,,155,MPCB-KR
14-12-2011,22,134,202,,,168,MPCB-KR
15-12-2011,23,139,206,,,171,MPCB-KR
16-12-2011,24,129,200,,,167,MPCB-KR
17-12-2011,23,122,195,,,163,MPCB-KR
18-12-2011,23,120,188,,,159,MPCB-KR
20-12-2011,18,120,221,,,181,MPCB-KR
21-12-2011,16,104,204,,,169,MPCB-KR
22-12-2011,16,BDL - NA,251,,,201,MPCB-KR
23-12-2011,16,BDL - NA,215,,,177,MPCB-KR
24-12-2011,17,BDL - NA,267,,,217,MPCB-KR
25-12-2011,14,BDL - NA,208,,,172,MPCB-KR
26-12-2011,11,BDL - NA,175,,,150,MPCB-KR
27-12-2011,10,BDL - NA,148,,,132,MPCB-KR
28-12-2011,15,BDL - NA,202,,,168,MPCB-KR
29-12-2011,14,BDL - NA,221,,,181,MPCB-KR
30-12-2011,17,BDL - NA,234,,,189,MPCB-KR
31-12-2011,10,BDL - NA,155,,,137,MPCB-KR
01-02-2009 00:00,18,51,134,238,,123,MPCB-NS
01-03-2009 00:00,15,52,118,270,,112,MPCB-NS
01-06-2009 00:00,12,68,80,218,,85,MPCB-NS
01-09-2009 00:00,12,56,155,346,,137,MPCB-NS
13-01-2009,21,84,122,313,,115,MPCB-NS
16-01-2009,13,48,125,257,,117,MPCB-NS
20-01-2009,15,44,144,290,,129,MPCB-NS
23-01-2009,14,41,141,366,,127,MPCB-NS
27-01-2009,11,53,133,338,,122,MPCB-NS
30-01-2009,18,48,135,351,,123,MPCB-NS
02-03-2009 00:00,10,36,98,341,,98,MPCB-NS
02-06-2009 00:00,18,33,133,504,,122,MPCB-NS
02-10-2009 00:00,15,34,110,415,,107,MPCB-NS
13-02-2009,17,53,106,373,,104,MPCB-NS
17-02-2009,12,44,128,332,,119,MPCB-NS
20-02-2009,18,53,137,369,,125,MPCB-NS
24-02-2009,20,40,148,430,,132,MPCB-NS
27-02-2009,20,66,110,296,,107,MPCB-NS
03-03-2009 00:00,21,49,118,347,,112,MPCB-NS
03-06-2009 00:00,23,55,116,314,,111,MPCB-NS
03-10-2009 00:00,28,84,125,361,,117,MPCB-NS
13-03-2009,37,51,108,234,,105,MPCB-NS
17-03-2009,30,65,115,318,,110,MPCB-NS
20-03-2009,22,45,141,278,,127,MPCB-NS
24-03-2009,45,76,89,289,,95,MPCB-NS
27-03-2009,22,45,95,272,,95,MPCB-NS
31-03-2009,22,45,102,359,,101,MPCB-NS
04-03-2009 00:00,15,50,92,524,,92,MPCB-NS
04-07-2009 00:00,20,46,95,316,,95,MPCB-NS
04-10-2009 00:00,27,55,89,265,,89,MPCB-NS
14-04-2009,24,68,104,318,,103,MPCB-NS
17-04-2009,18,51,84,211,,84,MPCB-NS
21-04-2009,24,38,77,349,,77,MPCB-NS
24-04-2009,18,37,106,309,,104,MPCB-NS
28-04-2009,21,40,81,293,,81,MPCB-NS
05-01-2009 00:00,26,42,72,234,,72,MPCB-NS
05-05-2009 00:00,33,41,58,191,,58,MPCB-NS
05-08-2009 00:00,25,47,89,293,,89,MPCB-NS
05-12-2009 00:00,36,39,126,420,,117,MPCB-NS
15-05-2009,27,38,75,288,,75,MPCB-NS
19-05-2009,38,40,54,193,,54,MPCB-NS
22-05-2009,26,53,52,136,,66,MPCB-NS
